,EMf3, ECf11, EMf1, EMf7, MVf12, EMf2, ECf9, bkEC, bkEM, bkMV, EMw3, EMw6, ECw11, EMw1, EMw4, EMw7, EMw8, MVw12, EMw2, EMw5, ECw9, ECw10, MVw13
Otu003358,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,6,3,0,0
Otu003359,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,13,0,0
Otu003360,0,1,1,1,0,1,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003361,0,0,0,0,2,0,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,0,0
Otu003362,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5,3,0,0,0,0,0,0
Otu003363,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,0,1,8,0
Otu003364,0,0,0,0,0,0,0,0,0,0,0,12,3,3,0,0,0,0,1,0,0,0,0
Otu003365,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003366,6,0,2,2,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003367,10,2,2,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003369,0,0,0,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,1,0,0
Otu003370,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,12,2,1,0,0
Otu003371,0,1,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,2,3,2
Otu003372,0,5,1,0,0,1,2,0,0,0,2,1,3,2,0,0,0,0,0,1,1,0,1
Otu003373,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,4,1,0,0,0,0,3,0
Otu003374,8,1,1,4,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Otu003375,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,5,1,8,0,1
Otu003376,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,1,0,0,0,0,9,1
Otu003377,0,0,0,0,0,0,0,0,0,0,3,6,0,10,0,0,0,0,0,1,0,0,0
Otu003379,0,0,0,0,2,0,0,0,0,0,2,6,0,4,0,0,0,0,3,1,2,0,0
Otu003381,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003382,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,1,0,0,0,0,4,0
Otu003383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0
Otu003384,0,0,0,0,0,0,0,0,0,0,6,6,0,4,0,0,0,0,0,2,0,0,2
Otu003385,0,0,0,0,0,0,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003386,0,0,0,0,0,0,0,0,0,15,1,0,0,4,0,0,0,0,0,0,0,0,0
Otu003387,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,7,0,2,0,0
Otu003388,0,2,1,1,0,0,0,0,0,0,0,0,0,7,5,4,0,0,0,0,0,0,0
Otu003389,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,1,9,0,0
Otu003390,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0
Otu003391,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0
Otu003392,0,0,0,0,0,0,0,0,0,0,0,12,2,3,0,0,0,0,2,0,0,0,0
Otu003393,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,2,0,0,0,0,0,2,0
Otu003394,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003395,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,3,11
Otu003396,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,6,8,2
Otu003397,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,4,1,4,0,2
Otu003398,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Otu003399,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,0,0,2,9,3,0,0
Otu003400,0,0,2,5,1,0,1,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003401,0,1,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003402,0,2,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003403,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Otu003404,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,2,3,0,0,0
Otu003405,3,2,1,4,4,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Otu003406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0
Otu003407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,0,0,0,0,0,0,0
Otu003408,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,7,3,0,0,0,0,0,0
Otu003409,0,0,0,0,0,0,0,0,0,0,1,14,0,3,0,0,0,0,0,1,0,0,0
Otu003410,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,17,0,0,0,0
Otu003411,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,10,3,0,0,0
Otu003412,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11,6,0,0,0
Otu003413,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Otu003414,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0
Otu003415,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,1
Otu003416,0,0,0,0,0,0,0,0,0,0,6,9,0,2,0,0,0,0,0,2,0,0,0
Otu003417,0,0,0,0,0,0,0,0,0,0,0,3,13,3,0,0,0,0,0,0,0,0,0
Otu003418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0
Otu003419,6,0,1,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Otu003420,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0
Otu003421,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,4,0,0,0,0,8,0
Otu003422,0,0,0,0,0,0,0,0,0,0,6,5,0,6,0,0,0,0,0,1,0,0,1
Otu003423,1,2,2,0,0,1,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003424,0,1,0,0,0,2,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003425,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,2,0,0,0,0,6,0
Otu003426,0,0,0,1,0,0,0,5,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Otu003428,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,6,3,4
Otu003430,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,0,0
Otu003431,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,17,0,0,0,0
Otu003432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,3
Otu003433,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,10,0,1
Otu003434,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,11,4,0,0,0
Otu003435,0,0,0,0,0,0,0,0,0,0,4,9,0,6,0,0,0,0,0,0,0,0,0
Otu003436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,0,0,0,0
Otu003437,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,12,1
Otu003438,0,0,0,0,0,0,0,0,0,0,2,12,0,5,0,0,0,0,0,0,0,0,0
Otu003439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,1,0,0,0,0,0,0
Otu003440,0,0,0,0,0,0,0,0,0,0,0,10,7,2,0,0,0,0,0,0,0,0,0
Otu003441,0,0,0,0,0,0,0,0,0,0,11,1,0,2,0,0,0,0,0,5,0,0,0
Otu003442,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,2,0,0,0
Otu003443,1,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003444,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,10,4,1,0,0
Otu003445,1,0,4,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003446,0,0,0,0,0,0,0,0,0,0,6,2,0,1,0,0,0,0,0,10,0,0,0
Otu003447,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,8,2,0,1
Otu003448,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,0,0,0,5,0,4,0,0
Otu003449,0,0,0,0,0,0,5,0,0,0,0,12,0,2,0,0,0,0,0,0,0,0,0
Otu003450,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0
Otu003451,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,5,0,0,0,0,1,1
Otu003452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,14,0,0
Otu003453,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,7,0,0,0,0,0,0
Otu003454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Otu003455,0,0,0,0,0,0,0,0,0,0,7,8,0,4,0,0,0,0,0,0,0,0,0
Otu003456,0,0,0,0,0,0,0,0,0,0,15,2,0,1,0,0,0,0,1,0,0,0,0
Otu003457,0,0,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,12,0,0,0,0,0
Otu003458,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,4,0,0,0,1,3,0
Otu003460,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,9,3
Otu003461,0,4,2,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003462,0,0,0,0,0,0,2,4,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003463,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,1,2,0,9
Otu003464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,11,0,0,0,0,1,0
Otu003465,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,8,0,2,0,0
Otu003466,0,0,0,0,0,0,0,1,0,0,11,7,0,0,0,0,0,0,0,0,0,0,0
Otu003467,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,10,4,0,0,0
Otu003469,3,0,0,9,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003470,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0
Otu003471,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,7,0,7
Otu003473,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Otu003474,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,0
Otu003475,0,0,0,2,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003476,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003477,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,0,0,0,0,0,0,0
Otu003478,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,0,0,0,0,0,2
Otu003479,0,0,0,2,0,1,1,0,0,0,5,1,0,1,0,0,0,0,2,0,1,4,1
Otu003480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,2,5,0,0,0,0,0,0
Otu003481,2,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003482,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,0,0,0
Otu003483,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003484,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0
Otu003485,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,0,0,0,0,0,0,0
Otu003486,0,0,0,0,0,0,0,0,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0
Otu003487,0,0,0,0,0,0,0,0,0,0,0,4,6,1,0,0,0,0,0,0,8,0,0
Otu003488,0,0,0,1,0,0,4,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003489,0,0,0,0,0,0,0,0,0,0,3,10,0,5,0,0,0,0,0,1,0,0,0
Otu003490,0,0,0,0,0,0,0,0,0,0,1,8,0,3,0,0,0,0,1,6,0,0,0
Otu003491,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,3,7,0
Otu003492,0,4,0,0,0,0,2,0,0,0,0,2,0,3,0,0,0,0,0,8,0,0,0
Otu003493,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,5,0,9,0,0
Otu003494,0,0,0,0,0,0,0,0,0,0,11,5,0,1,0,0,0,0,0,1,1,0,0
Otu003495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
Otu003496,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,1,0,0,0,0,4,0
Otu003497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
Otu003498,0,8,1,0,0,0,3,0,0,0,0,0,0,3,2,0,1,0,0,0,1,0,0
Otu003499,0,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,0,0,0,0,0,0,0
Otu003500,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,7
Otu003501,0,0,0,0,0,0,0,0,0,0,8,0,2,1,0,0,0,0,1,7,0,0,0
Otu003502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,0,0,0,1,0
Otu003503,0,0,0,0,0,0,0,0,0,0,5,5,0,7,0,0,0,0,2,0,0,0,0
Otu003504,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0
Otu003505,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0
Otu003506,0,1,0,1,0,3,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003507,0,0,0,0,0,0,0,0,0,0,0,15,0,1,0,0,0,0,3,0,0,0,0
Otu003508,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,10,0,0,0,0,1,0
Otu003509,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,4,2,3,0,0
Otu003510,0,0,0,0,0,0,0,0,0,0,5,13,0,1,0,0,0,0,0,0,0,0,0
Otu003511,0,1,0,1,0,0,0,4,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003512,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,0,5,2,1,0,0
Otu003513,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,1,0
Otu003514,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003515,0,0,0,0,0,0,0,0,0,0,2,4,0,12,0,0,0,0,0,0,1,0,0
Otu003516,0,0,0,0,0,0,0,0,0,0,7,3,0,6,0,0,0,0,2,1,0,0,0
Otu003517,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0
Otu003518,1,4,6,3,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Otu003519,0,0,0,0,0,0,0,0,0,0,12,5,1,1,0,0,0,0,0,0,0,0,0
Otu003520,8,1,0,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003521,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0
Otu003522,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0
Otu003523,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,0,2,3,0,0,0
Otu003524,2,1,0,1,0,0,1,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003525,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Otu003526,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,0,0,0
Otu003527,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
Otu003528,0,0,11,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0
Otu003529,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,0,1,0,1
Otu003530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Otu003531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
Otu003532,0,0,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,0,0,0,0
Otu003533,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003534,4,0,2,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003535,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,9,4,0,0,0
Otu003536,1,0,0,0,1,10,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003537,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,7,0,2,0,2
Otu003538,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,0
Otu003539,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Otu003540,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,0,0,2,0
Otu003541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,6,0,0,0,0,0,0
Otu003542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0
Otu003544,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,4,0
Otu003545,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,8,0,0
Otu003546,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,1,0,8,0,2,1,0
Otu003547,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,6,0,0,0,0,0,0
Otu003548,0,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0
Otu003549,0,0,0,0,0,0,0,0,0,0,4,2,1,5,0,0,0,0,4,1,0,0,1
Otu003550,0,0,0,0,0,0,1,0,0,0,0,6,0,5,0,0,0,0,0,4,0,0,0
Otu003551,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,7,0,0,0
Otu003552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,0
Otu003553,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,4,0,0,0,0,5,0
Otu003554,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,4,6,0,0,0,0,2,0
Otu003555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0
Otu003556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,6,1,0,1
Otu003557,0,0,0,0,0,0,0,0,0,0,3,9,1,4,0,0,0,0,1,0,0,0,0
Otu003558,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,9,4,0,0,0,0,1,0
Otu003559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,6,3,0,0,0,0,2,0
Otu003560,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,9,1,0,0,0,0,0
Otu003561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,7,8
Otu003563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,4,1
Otu003564,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,0,0,2,0,0
Otu003565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,5,0,1
Otu003566,0,1,1,2,0,0,0,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003567,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,9,0,0,0,0,0,0
Otu003568,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,3,3,0,3
Otu003569,0,0,0,0,0,0,0,0,0,0,10,3,0,2,0,0,0,0,1,1,0,0,1
Otu003570,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0,0,0
Otu003571,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,6,0,0,0,0,6,0
Otu003572,0,0,0,0,0,0,2,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003573,0,1,0,0,0,0,0,0,0,0,5,8,0,4,0,0,0,0,0,0,0,0,0
Otu003574,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,8,2,0,0,0
Otu003575,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,12,0,0,0,0
Otu003576,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,1,0,0,0
Otu003577,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,0,0,0,0
Otu003578,0,0,0,0,0,0,0,0,0,0,7,10,0,1,0,0,0,0,0,0,0,0,0
Otu003579,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,10,0,0,0
Otu003580,0,0,0,0,0,0,0,0,0,0,1,12,0,5,0,0,0,0,0,0,0,0,0
Otu003581,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,6,1,0,0,0
Otu003582,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0,0
Otu003583,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,14,0,1,0,0
Otu003584,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,3,0,0,0,0,0,0
Otu003585,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9
Otu003586,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0
Otu003587,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,4,2,0,0
Otu003588,1,2,0,6,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003589,0,0,0,0,0,0,0,0,0,0,2,12,0,3,0,0,0,0,1,0,0,0,0
Otu003590,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Otu003591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Otu003592,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,7,0,0,0,0,0,0
Otu003593,8,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003594,1,0,4,2,0,1,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003597,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003598,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,10,2,1
Otu003599,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,0,0
Otu003600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,15,0,0,0,0,0,0
Otu003601,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0
Otu003602,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,13,1,0
Otu003603,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,14
Otu003605,3,1,1,2,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003606,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,2,10,0,0
Otu003607,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,12,1,0,0,0
Otu003608,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0
Otu003609,0,4,1,1,0,0,0,1,0,0,0,1,0,2,0,0,1,0,2,0,0,5,0
Otu003610,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,1,0,3,0,0
Otu003611,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,2,1,0,0,2,4,0
Otu003612,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
Otu003613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Otu003614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003615,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,3,0,0
Otu003616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0
Otu003617,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,7,1,0,0
Otu003618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
Otu003619,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,3,8,0,0,0
Otu003620,0,0,0,0,0,0,0,0,0,0,0,2,0,6,2,1,6,0,0,0,0,0,1
Otu003621,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,8,5,0,0,0,0,1,0
Otu003622,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,1,2,0,0
Otu003623,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,0,0
Otu003624,0,0,0,0,0,0,0,0,0,0,2,8,0,6,0,0,0,0,0,0,2,0,0
Otu003625,0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,1,0,0,0,1,0,0,0
Otu003626,0,6,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,15,0,0,0,0,0,0
Otu003628,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,10,5,0,0,0
Otu003629,0,0,0,0,0,0,0,0,0,0,12,2,1,2,0,0,0,0,0,1,0,0,0
Otu003630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0
Otu003631,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Otu003632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,0,3,1,0,0,0,0,0
Otu003633,0,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,0,0,4,1,0,1
Otu003634,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0
